FQDN,Is_Bad,Has_A_Record,Has_AAAA_Record,Has_MX_Record,Has_TXT_Record,A_Records,AAAA_Records,MX_Records,TXT_Records,Final_Protocol_HTTPS,Status_Code_OK,HTTP_to_HTTPS_Redirect,High_Redirects,Redirects,HSTS,Certificate_Valid,Has_Suspicious_Keywords,Final_URL_Known,Certificate_Issuer,Certificate_Expiry,Domain_Age,TLD,Content_Type,IP_Analysis,Overall_Status
mnmarriott.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.trabona-sklep.pl,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
simplyput.live,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.emrsyn.org,1,2,2,2,2,,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,,Warning
www.591smart.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
birlsgearset.tech,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
track.biobandreviewed.shop,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
infosecurfortuneo.fr,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.neitheropenai.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
staging.operationcavalierrescue.org,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
truenas2.sacl.duckdns.org,1,2,2,2,2,,,,,1,1,1,0,3,1,1,2,1,2,2,2,0,0,,Warning
xoho.in,1,1,2,1,1,84.32.84.32,,"5 mx1.hostinger.in.,10 mx2.hostinger.in.","""v=spf1 include:_spf.mail.hostinger.com ~all""",0,1,0,0,0,2,1,0,1,2,2,2,0,0,"84.32.84.32: (ASN=2, Country=2, Description=2); ",Warning
whileloading.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
faayjasperoln.top,1,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Caution
e-2dj6afl4agdpiao.stats.esomniture.com,0,1,2,2,2,"205.216.15.71,205.216.15.73",,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"205.216.15.71: (ASN=0, Country=0, Description=0); 205.216.15.73: (ASN=2, Country=2, Description=2); ",Good
cz176.mta.exacttarget.com,0,1,2,2,2,136.147.182.176,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"136.147.182.176: (ASN=2, Country=2, Description=2); ",Good
grupwhatsap18aja.duckdns.org,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
1266328-28.chat.api.drift.com,0,1,2,2,2,"50.16.222.186,52.2.147.216,54.172.216.185,44.217.234.250,44.216.75.233,34.238.95.81,52.7.142.160,52.200.81.152",,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"50.16.222.186: (ASN=2, Country=2, Description=2); 52.2.147.216: (ASN=2, Country=2, Description=2); 54.172.216.185: (ASN=0, Country=0, Description=0); 44.217.234.250: (ASN=2, Country=2, Description=2); 44.216.75.233: (ASN=2, Country=2, Description=2); 34.238.95.81: (ASN=2, Country=2, Description=2); 52.7.142.160: (ASN=2, Country=2, Description=2); 52.200.81.152: (ASN=0, Country=0, Description=0); ",Good
actressfootball.com,0,2,2,2,1,,,,"""v=spf1 ip6:fdcf:abda:4154::/48 -all""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
bitwarden.puigmal.duckdns.org,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.defeatvillage.ml,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
agribanks.link,1,1,1,2,2,"172.104.251.198,139.162.174.209,139.162.181.76,172.104.149.86","2a01:7e01::f03c:95ff:feeb:9d4b,2a01:7e01::f03c:95ff:fe00:2692,2a01:7e01::f03c:95ff:feed:783e,2a01:7e01::f03c:95ff:fe91:5d91",,,0,1,0,0,0,2,1,2,1,2,2,2,0,0,"172.104.251.198: (ASN=2, Country=2, Description=2); 139.162.174.209: (ASN=2, Country=2, Description=2); 139.162.181.76: (ASN=2, Country=2, Description=2); 172.104.149.86: (ASN=2, Country=2, Description=2); ",Warning
mail01.adx1.com,0,1,2,2,2,108.59.13.130,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"108.59.13.130: (ASN=2, Country=2, Description=2); ",Good
www.olx.pl-traktaty24389.top,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
api.styleru.net,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
ma95-r.analytics.edgekey.net,0,1,1,2,2,23.39.106.184,"2a02:26f0:8d00:b9a::aa5,2a02:26f0:8d00:b87::aa5",,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"23.39.106.184: (ASN=2, Country=2, Description=2); ",Good
cca-iad3.rubiconproject.com,1,1,2,2,2,69.173.151.4,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"69.173.151.4: (ASN=2, Country=2, Description=2); ",Suspicious
id-review-case-10004285.web.app,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
piwik.zedd.fr,1,1,2,2,2,51.178.178.225,,,,1,1,1,0,1,1,1,0,1,2,2,2,0,0,"51.178.178.225: (ASN=2, Country=2, Description=2); ",Warning
pd6-imp.revsci.net,1,2,2,2,2,,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,,Suspicious
bitcoin-decoder.financialmarketsworld.com,1,1,2,2,1,"13.248.169.48,76.223.54.146",,,"""v=spf1 -all""",0,1,0,0,0,2,1,0,1,2,2,2,0,0,"13.248.169.48: (ASN=0, Country=0, Description=0); 76.223.54.146: (ASN=2, Country=2, Description=2); ",Warning
cs.iubenda.com,1,1,1,2,2,84.17.59.117,2400:52e0:1e04::888:1,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"84.17.59.117: (ASN=2, Country=2, Description=2); ",Suspicious
pyromana.duckdns.org,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.wetransferc4login.dnset.com,1,2,2,2,2,,,,,0,1,0,0,0,2,1,1,1,2,2,2,0,0,,Suspicious
chronoposte-suivi.fr,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.10milestore.com,1,1,2,2,2,77.247.179.87,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"77.247.179.87: (ASN=2, Country=2, Description=2); ",Warning
cluster2.tynt.com,1,1,2,1,1,"67.202.105.33,67.202.105.34",,"10 aspmx.l.google.com.,20 alt1.aspmx.l.google.com.,20 alt2.aspmx.l.google.com.,30 aspmx2.googlemail.com.,30 aspmx3.googlemail.com.,30 aspmx4.googlemail.com.,30 aspmx5.googlemail.com.","""00786153"",""ca3-f34992cbaa58430a93a884c2ce09b2f4"",""v=spf1 include:sendgrid.net include:_spf.google.com ip4:64.18.0.0/20 ip4:207.126.144.0/20 ip4:74.125.148.0/22 ip4:74.125.244.0/22 ip4:64.245.3.212/32 ip4:208.100.17.100/32 ~all""",0,1,0,0,0,2,1,0,1,2,2,2,0,0,"67.202.105.33: (ASN=2, Country=2, Description=2); 67.202.105.34: (ASN=2, Country=2, Description=2); ",Warning
www.fifthservicehelper.com,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
adcapt.com,0,1,2,1,2,82.192.85.137,,1 email-forwarding.me.,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"82.192.85.137: (ASN=2, Country=2, Description=2); ",Good
proleadsmedia.afftrack.com,1,1,2,2,2,198.27.74.89,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"198.27.74.89: (ASN=2, Country=2, Description=2); ",Warning
www.igaming.biz,0,1,2,2,2,165.84.219.140,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"165.84.219.140: (ASN=2, Country=2, Description=2); ",Good
amway.fr.102.112.2o7.net,1,1,2,2,2,"63.140.62.27,63.140.62.222,63.140.62.17",,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"63.140.62.27: (ASN=2, Country=2, Description=2); 63.140.62.222: (ASN=2, Country=2, Description=2); 63.140.62.17: (ASN=2, Country=2, Description=2); ",Warning
e93.asiafriendfinder.com,0,1,2,2,2,69.165.107.22,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"69.165.107.22: (ASN=2, Country=2, Description=2); ",Good
11582155.fls.doubleclick.net,1,1,2,2,2,216.58.204.230,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"216.58.204.230: (ASN=2, Country=2, Description=2); ",Suspicious
order43.od.aws.freewheel.tv,0,2,2,2,1,,,,"""heritage=external-dns,external-dns/owner=mod-linear,external-dns/resource=service/default/nginx-ingress-controller""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.limesthicken.net,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
drshvyxebw.duckdns.org,0,2,2,2,1,,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
pubgredwaruc.dnset.com,0,1,2,2,2,68.183.231.21,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"68.183.231.21: (ASN=0, Country=0, Description=0); ",Good
ja7.info.lgsmartad.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
1005nashfm.net,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
05w0bq3nbq9b.top,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
pwt.duckdns.org,0,1,2,1,1,31.94.2.160,,50 pwt.duckdns.org.,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"31.94.2.160: (ASN=2, Country=2, Description=2); ",Good
bpblqdfe.bid,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
cpcontacts.citisafe001.duckdns.org,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.webhostingtips.club,1,1,2,1,1,95.217.143.166,,0 webhostingtips.club.,"""v=spf1 ip4:95.217.143.166 +a +mx +ip4:157.90.71.190 +ip4:170.249.211.106 ~all""",0,1,0,0,1,2,1,0,1,2,2,2,1,0,"95.217.143.166: (ASN=2, Country=2, Description=2); ",Suspicious
dove-nest.duckdns.org,0,1,2,2,2,116.126.135.38,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"116.126.135.38: (ASN=0, Country=0, Description=0); ",Good
yachtcharterinuae.com,0,1,2,2,2,40.172.103.252,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"40.172.103.252: (ASN=0, Country=0, Description=0); ",Good
www.todins.live,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
emyta.com,0,2,2,2,1,,,,"""afternic-verification-cvgUQU8SkLxsjXcPBSk2CM"",""27aab5373841b85aab94982ee19ab62f96481ed6"",""dan-ownership-verification=ad4ponoq""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.learningapp.org,1,2,2,2,2,,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,,Warning
www.csgospiner.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
instagram.fevn6-3.fna.fbcdn.net.domain.name,0,1,2,2,2,185.38.109.109,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"185.38.109.109: (ASN=2, Country=2, Description=2); ",Good
gis.emptymileu.online,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
su5-sql0.kdata.fr,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
driverdetails.com,1,2,2,2,2,,,,,1,0,1,0,1,0,1,2,1,2,2,2,0,0,,Suspicious
infasprawdzone.pl,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
personalsuccesswithchatgpt.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.gipfelengg.com,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
www.insider.hurra.com,1,1,2,2,2,46.22.173.236,,,,1,0,1,0,1,0,1,2,1,2,2,2,0,0,"46.22.173.236: (ASN=2, Country=2, Description=2); ",Suspicious
order48.od.aws.freewheel.tv,0,2,2,2,1,,,,"""heritage=external-dns,external-dns/owner=mod-linear,external-dns/resource=service/default/nginx-ingress-controller""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
swordhilte.buzz,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
analytics.tandoori-taste.de,0,1,2,2,2,85.13.156.75,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"85.13.156.75: (ASN=2, Country=2, Description=2); ",Good
stats.bratwurst-roeslein.de,1,1,2,2,2,85.13.130.126,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"85.13.130.126: (ASN=2, Country=2, Description=2); ",Suspicious
www.auth-dkb-online.de,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
ccrushers.site,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
52.7askfm.adspirit.de,1,1,2,2,1,92.51.189.220,,,"""google-site-verification=TRXaTN9ijwq0SBKqG-ZhlXqEUar-t3_fUA3IPdBYReQ""",0,0,0,0,0,2,1,2,1,2,2,2,0,0,"92.51.189.220: (ASN=2, Country=2, Description=2); ",Suspicious
ytv.ge,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
sin2fsu1004.insight.omniture.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
i161s.duckdns.org,0,1,2,1,1,87.4.117.194,,50 i161s.duckdns.org.,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"87.4.117.194: (ASN=2, Country=2, Description=2); ",Good
mestizaaboded.uno,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
amalsa.ru,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
spotblog22.duckdns.org,0,1,2,1,1,185.244.30.87,,50 spotblog22.duckdns.org.,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"185.244.30.87: (ASN=2, Country=2, Description=2); ",Good
speed.tsik.duckdns.org,0,2,2,2,1,,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.toujing5.top,1,2,1,2,2,,"2a06:98c1:3121::7,2a06:98c1:3120::7",,,1,1,1,0,1,0,1,0,1,2,2,2,1,0,,Suspicious
hultfeldt.duckdns.org,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.compednet.com,1,1,2,2,2,109.228.40.223,,,,1,0,1,0,1,0,1,2,1,2,2,2,0,0,"109.228.40.223: (ASN=2, Country=2, Description=2); ",Suspicious
007medical.com,1,1,2,1,1,"13.248.169.48,76.223.54.146",,0 .,"""v=spf1 -all""",0,1,0,0,0,2,1,0,1,2,2,2,0,0,"13.248.169.48: (ASN=0, Country=0, Description=0); 76.223.54.146: (ASN=2, Country=2, Description=2); ",Warning
olx-pol-kxlsw2.ontheleftnz.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
specialevent.informaengage.com,1,2,2,2,2,,,,,1,0,1,0,1,1,1,2,1,2,2,2,0,0,,Warning
www.chatgpthunt.com,0,1,2,2,2,"76.223.67.189,13.248.213.45",,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"76.223.67.189: (ASN=0, Country=0, Description=0); 13.248.213.45: (ASN=2, Country=2, Description=2); ",Good
piwik.knipserey.de,1,1,2,2,2,46.228.205.248,,,,1,0,1,0,1,0,1,2,1,2,2,2,0,0,"46.228.205.248: (ASN=2, Country=2, Description=2); ",Suspicious
allegro.pay08.info,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
events-codapayment58.forumz.info,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
dekkerede.duckdns.org,0,1,2,1,1,77.251.16.139,,50 dekkerede.duckdns.org.,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"77.251.16.139: (ASN=2, Country=2, Description=2); ",Good
1xr0ry6.edvfwlacluo.com,1,1,2,2,2,77.247.183.146,,,,0,1,0,0,1,2,1,0,1,2,2,2,0,0,"77.247.183.146: (ASN=2, Country=2, Description=2); ",Warning
cc.1asphost.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
k87iv55x.emltrk.com,1,1,2,2,2,"44.212.98.190,34.206.233.62,34.206.128.153,98.84.229.109",,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"44.212.98.190: (ASN=0, Country=0, Description=0); 34.206.233.62: (ASN=2, Country=2, Description=2); 34.206.128.153: (ASN=0, Country=0, Description=0); 98.84.229.109: (ASN=2, Country=2, Description=2); ",Suspicious
ww17.ajaxcdn.org,1,2,2,2,2,,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,,Warning
nortonsupportcanada.ca,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.mcash.everadpro.click,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
arttabclub.com,1,1,2,2,2,"188.114.96.7,188.114.97.7",,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"188.114.96.7: (ASN=2, Country=2, Description=2); 188.114.97.7: (ASN=2, Country=2, Description=2); ",Warning
sanalytics.expomaritt.com,1,1,2,2,2,"63.140.62.17,63.140.62.27,63.140.62.222",,,,1,1,1,0,1,1,1,0,1,2,2,2,0,0,"63.140.62.17: (ASN=2, Country=2, Description=2); 63.140.62.27: (ASN=2, Country=2, Description=2); 63.140.62.222: (ASN=2, Country=2, Description=2); ",Warning
jgdkmm13.shop,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.frank.totalh.net,0,1,2,2,2,185.27.134.204,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"185.27.134.204: (ASN=2, Country=2, Description=2); ",Good
vinopub.com,0,2,2,1,2,,,"10 mail.wabblywabble.com.,10 mail.wallywatts.com.",,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
tkacr718.alphonso.tv,0,1,2,2,2,94.26.47.70,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"94.26.47.70: (ASN=2, Country=2, Description=2); ",Good
pixel.comunidademe.com.br,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
cpcalendars.grupp-whatsapa.duckdns.org,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
ad.doubleclick.net.41245.9315.302br.net,1,2,2,2,2,,,,,0,1,0,0,1,2,1,0,1,2,2,2,0,1,,Suspicious
doordont.com,1,1,2,2,1,"13.248.169.48,76.223.54.146",,,"""v=spf1 -all""",0,1,0,0,0,2,1,0,1,2,2,2,0,0,"13.248.169.48: (ASN=2, Country=2, Description=2); 76.223.54.146: (ASN=2, Country=2, Description=2); ",Warning
m.procareusa.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
1r6p.la4-c2-ia5.salesforceliveagent.com,0,1,2,2,2,"13.110.47.224,13.110.42.224,13.110.68.224",,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"13.110.47.224: (ASN=2, Country=2, Description=2); 13.110.42.224: (ASN=2, Country=2, Description=2); 13.110.68.224: (ASN=0, Country=0, Description=0); ",Good
8204599.fls.doubleclick.net,1,1,2,2,2,216.58.205.38,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"216.58.205.38: (ASN=0, Country=0, Description=0); ",Suspicious
retrieverfunds.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
myhouse.sjv.io,1,1,2,2,2,35.227.211.136,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"35.227.211.136: (ASN=2, Country=2, Description=2); ",Suspicious
doubleclick.net.74645.9336.302br.net,1,1,2,2,2,"34.251.167.52,54.154.185.19,54.75.59.212,52.18.242.212,34.241.122.232,52.210.110.130,54.171.3.36,99.80.179.252",,,,0,1,0,0,1,2,1,0,1,2,2,2,0,1,"34.251.167.52: (ASN=2, Country=2, Description=2); 54.154.185.19: (ASN=2, Country=2, Description=2); 54.75.59.212: (ASN=2, Country=2, Description=2); 52.18.242.212: (ASN=2, Country=2, Description=2); 34.241.122.232: (ASN=2, Country=2, Description=2); 52.210.110.130: (ASN=0, Country=0, Description=0); 54.171.3.36: (ASN=0, Country=0, Description=0); 99.80.179.252: (ASN=0, Country=0, Description=0); ",Suspicious
2wo47.la4-c2-ia5.salesforceliveagent.com,0,1,2,2,2,"13.110.47.224,13.110.42.224,13.110.70.224",,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"13.110.47.224: (ASN=0, Country=0, Description=0); 13.110.42.224: (ASN=2, Country=2, Description=2); 13.110.70.224: (ASN=2, Country=2, Description=2); ",Good
shop.heartwebs.duckdns.org,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
co.th.domain.name,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
dictionary.innu-aimun.ca,0,1,2,2,2,206.12.96.211,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"206.12.96.211: (ASN=2, Country=2, Description=2); ",Good
apzg-0728o-007.stretchoid.com,0,1,2,2,2,127.0.0.1,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"127.0.0.1: (ASN=2, Country=2, Description=2); ",Good
stilted-refuse.000webhostapp.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
as.deprecation.tracker.trailers.warnerbros.com,0,1,2,2,2,172.17.19.120,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"172.17.19.120: (ASN=2, Country=2, Description=2); ",Good
user-verify-auth07di.duckdns.org,0,1,2,1,1,192.169.69.26,,50 user-verify-auth07di.duckdns.org.,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"192.169.69.26: (ASN=0, Country=0, Description=0); ",Good
www.avisautonoleggo.it,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
rinde.ulitron.ru,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
riley.hitbox.com,0,1,2,2,2,10.100.60.50,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"10.100.60.50: (ASN=2, Country=2, Description=2); ",Good
freemedia.leadpages.co,0,1,2,2,2,35.202.21.90,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"35.202.21.90: (ASN=2, Country=2, Description=2); ",Good
kj6y.mjt.lu,1,1,2,2,1,35.241.186.140,,,"""v=DKIM1; p="",""v=spf1 -all""",0,1,0,0,0,2,1,0,1,2,2,2,0,0,"35.241.186.140: (ASN=2, Country=2, Description=2); ",Warning
openai.osmatrix.info,0,2,2,2,1,,,,"""v=spf1 ip6:fdcf:abda:4154::/48 -all""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
ww25.family-facts.com,1,2,2,1,2,,,5 mail.h-email.net.,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,,Suspicious
andreav1977.duckdns.org,0,1,2,1,1,128.116.206.119,,50 andreav1977.duckdns.org.,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"128.116.206.119: (ASN=2, Country=2, Description=2); ",Good
wajy.adsbtrack.com,1,1,2,2,2,52.19.101.114,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"52.19.101.114: (ASN=0, Country=0, Description=0); ",Warning
perhapscanshell.live,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
sky-103914.square.site,0,1,2,2,2,"74.115.51.4,74.115.51.5",,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"74.115.51.4: (ASN=0, Country=0, Description=0); 74.115.51.5: (ASN=2, Country=2, Description=2); ",Good
www.icecyber.org,1,2,2,2,2,,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,,Warning
www.boisterousemblem.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
webmail.chasae.duckdns.org,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
ns150.aj1070.online,1,1,2,2,2,199.80.53.150,,,,0,0,0,0,0,2,1,2,1,2,2,2,1,0,"199.80.53.150: (ASN=2, Country=2, Description=2); ",Suspicious
www.3io6ui5.xyz,1,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Caution
giftskins13.otzo.com,1,1,2,2,2,204.16.169.54,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"204.16.169.54: (ASN=2, Country=2, Description=2); ",Suspicious
aswatson-mid-prod3-t.campaign.adobe.com,0,1,2,2,2,"13.229.174.41,52.220.143.236",,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"13.229.174.41: (ASN=2, Country=2, Description=2); 52.220.143.236: (ASN=2, Country=2, Description=2); ",Good
x5dp.la3-c2-ia2.salesforceliveagent.com,0,1,2,2,2,"136.146.28.74,136.146.31.74,136.146.23.74",,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"136.146.28.74: (ASN=2, Country=2, Description=2); 136.146.31.74: (ASN=2, Country=2, Description=2); 136.146.23.74: (ASN=2, Country=2, Description=2); ",Good
mkt9490.com,1,1,2,1,1,"3.124.250.84,3.124.232.168",,"10 reply.mkt9490.com.,20 mail8891.mkt9490.com.","""v=spf1 ip4:129.41.167.40 -all""",0,1,0,0,0,2,1,0,1,2,2,2,0,0,"3.124.250.84: (ASN=0, Country=0, Description=0); 3.124.232.168: (ASN=2, Country=2, Description=2); ",Warning
